query_id,text,gold_sql,pred_sql,complexity,EM,EX,valid,latency_ms,model_succeeded
0,Tìm áo thun,SELECT * FROM products WHERE name LIKE '%áo thun%' LIMIT 10;,SELECT * FROM products WHERE name LIKE '%áo thun%' LIMIT 10;,simple,1,1,True,309.1092109680176,True
121,Sản phẩm thương hiệu Louis Vuitton,"SELECT p.name, pr.current_price FROM products p JOIN brands b ON p.brand_id = b.brand_id JOIN product_pricing pr ON p.product_id = pr.product_id WHERE b.brand_name LIKE '%Louis Vuitton%' LIMIT 10;",SELECT * FROM products WHERE name LIKE '%sản phẩm thương hiệu louis vuitton%' LIMIT 10;,medium,0,1,True,293.7607765197754,True
122,Sản phẩm thương hiệu Gucci,"SELECT p.name, pr.current_price FROM products p JOIN brands b ON p.brand_id = b.brand_id JOIN product_pricing pr ON p.product_id = pr.product_id WHERE b.brand_name LIKE '%Gucci%' LIMIT 10;",SELECT * FROM products WHERE name LIKE '%sản phẩm thương hiệu gucci%' LIMIT 10;,medium,0,1,True,297.24907875061035,True
123,Sản phẩm thương hiệu Uniqlo,"SELECT p.name, pr.current_price FROM products p JOIN brands b ON p.brand_id = b.brand_id JOIN product_pricing pr ON p.product_id = pr.product_id WHERE b.brand_name LIKE '%Uniqlo%' LIMIT 10;",SELECT * FROM products WHERE name LIKE '%sản phẩm thương hiệu uniqlo%' LIMIT 10;,medium,0,1,True,296.8554496765137,True
124,Sản phẩm thương hiệu Zara,"SELECT p.name, pr.current_price FROM products p JOIN brands b ON p.brand_id = b.brand_id JOIN product_pricing pr ON p.product_id = pr.product_id WHERE b.brand_name LIKE '%Zara%' LIMIT 10;",SELECT * FROM products WHERE name LIKE '%sản phẩm thương hiệu zara%' LIMIT 10;,medium,0,1,True,293.68114471435547,True
125,Sản phẩm có đánh giá trên 4.1 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.1 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 41 sao%' LIMIT 10;,medium,0,0,True,300.13489723205566,True
126,Sản phẩm có đánh giá trên 4.2 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.2 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 42 sao%' LIMIT 10;,medium,0,0,True,301.6054630279541,True
127,Sản phẩm có đánh giá trên 4.3 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.3 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 43 sao%' LIMIT 10;,medium,0,0,True,315.7377243041992,True
128,Sản phẩm có đánh giá trên 4.4 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.4 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 44 sao%' LIMIT 10;,medium,0,0,True,301.4242649078369,True
129,Sản phẩm có đánh giá trên 3.5 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.5 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 35 sao%' LIMIT 10;,medium,0,0,True,296.04053497314453,True
130,Sản phẩm có đánh giá trên 3.6 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.6 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 36 sao%' LIMIT 10;,medium,0,0,True,300.88305473327637,True
131,Sản phẩm có đánh giá trên 3.7 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.7 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 37 sao%' LIMIT 10;,medium,0,0,True,317.75784492492676,True
132,Sản phẩm có đánh giá trên 3.8 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.8 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 38 sao%' LIMIT 10;,medium,0,0,True,298.9943027496338,True
133,Sản phẩm có đánh giá trên 3.9 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.9 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 39 sao%' LIMIT 10;,medium,0,0,True,301.13911628723145,True
134,Sản phẩm có đánh giá trên 4.0 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.0 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 40 sao%' LIMIT 10;,medium,0,0,True,298.8274097442627,True
135,Sản phẩm có đánh giá trên 4.1 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.1 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 41 sao%' LIMIT 10;,medium,0,0,True,297.682523727417,True
136,Sản phẩm có đánh giá trên 4.2 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.2 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 42 sao%' LIMIT 10;,medium,0,0,True,318.86935234069824,True
137,Sản phẩm có đánh giá trên 4.3 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.3 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 43 sao%' LIMIT 10;,medium,0,0,True,300.81892013549805,True
138,Sản phẩm có đánh giá trên 4.4 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.4 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 44 sao%' LIMIT 10;,medium,0,0,True,302.39009857177734,True
139,Sản phẩm có đánh giá trên 3.5 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.5 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 35 sao%' LIMIT 10;,medium,0,0,True,312.4213218688965,True
140,Sản phẩm có đánh giá trên 3.6 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.6 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 36 sao%' LIMIT 10;,medium,0,0,True,301.7845153808594,True
141,Sản phẩm có đánh giá trên 3.7 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.7 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 37 sao%' LIMIT 10;,medium,0,0,True,310.6045722961426,True
142,Sản phẩm có đánh giá trên 3.8 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.8 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 38 sao%' LIMIT 10;,medium,0,0,True,301.16844177246094,True
143,Sản phẩm có đánh giá trên 3.9 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.9 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 39 sao%' LIMIT 10;,medium,0,0,True,298.5820770263672,True
144,Sản phẩm có đánh giá trên 4.0 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.0 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 40 sao%' LIMIT 10;,medium,0,0,True,314.37015533447266,True
145,Sản phẩm có đánh giá trên 4.1 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.1 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 41 sao%' LIMIT 10;,medium,0,0,True,298.25544357299805,True
146,Sản phẩm có đánh giá trên 4.2 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.2 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 42 sao%' LIMIT 10;,medium,0,0,True,297.96290397644043,True
147,Sản phẩm có đánh giá trên 4.3 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.3 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 43 sao%' LIMIT 10;,medium,0,0,True,299.2746829986572,True
148,Sản phẩm có đánh giá trên 4.4 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.4 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 44 sao%' LIMIT 10;,medium,0,0,True,302.71100997924805,True
149,Sản phẩm có đánh giá trên 3.5 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.5 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 35 sao%' LIMIT 10;,medium,0,0,True,295.7789897918701,True
150,Sản phẩm có đánh giá trên 3.6 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.6 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 36 sao%' LIMIT 10;,medium,0,0,True,299.9298572540283,True
151,Sản phẩm có đánh giá trên 3.7 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.7 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 37 sao%' LIMIT 10;,medium,0,0,True,301.26452445983887,True
152,Sản phẩm có đánh giá trên 3.8 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.8 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 38 sao%' LIMIT 10;,medium,0,0,True,301.6965389251709,True
153,Sản phẩm có đánh giá trên 3.9 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.9 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 39 sao%' LIMIT 10;,medium,0,0,True,299.1001605987549,True
154,Sản phẩm có đánh giá trên 4.0 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.0 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 40 sao%' LIMIT 10;,medium,0,0,True,301.2094497680664,True
155,Sản phẩm có đánh giá trên 4.1 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.1 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 41 sao%' LIMIT 10;,medium,0,0,True,311.21373176574707,True
156,Sản phẩm có đánh giá trên 4.2 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.2 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 42 sao%' LIMIT 10;,medium,0,0,True,301.2111186981201,True
157,Sản phẩm có đánh giá trên 4.3 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.3 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 43 sao%' LIMIT 10;,medium,0,0,True,298.80571365356445,True
158,Sản phẩm có đánh giá trên 4.4 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.4 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 44 sao%' LIMIT 10;,medium,0,0,True,299.43060874938965,True
159,Sản phẩm có đánh giá trên 3.5 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.5 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 35 sao%' LIMIT 10;,medium,0,0,True,302.293062210083,True
160,Sản phẩm có đánh giá trên 3.6 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.6 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 36 sao%' LIMIT 10;,medium,0,0,True,300.0452518463135,True
161,Sản phẩm có đánh giá trên 3.7 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.7 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 37 sao%' LIMIT 10;,medium,0,0,True,304.02684211730957,True
162,Sản phẩm có đánh giá trên 3.8 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.8 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 38 sao%' LIMIT 10;,medium,0,0,True,300.89879035949707,True
163,Sản phẩm có đánh giá trên 3.9 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.9 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 39 sao%' LIMIT 10;,medium,0,0,True,298.24256896972656,True
164,Sản phẩm có đánh giá trên 4.0 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.0 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 40 sao%' LIMIT 10;,medium,0,0,True,301.0704517364502,True
165,Sản phẩm có đánh giá trên 4.1 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.1 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 41 sao%' LIMIT 10;,medium,0,0,True,312.7777576446533,True
166,Sản phẩm có đánh giá trên 4.2 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.2 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 42 sao%' LIMIT 10;,medium,0,0,True,297.55711555480957,True
167,Sản phẩm có đánh giá trên 4.3 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.3 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 43 sao%' LIMIT 10;,medium,0,0,True,298.79093170166016,True
168,Sản phẩm có đánh giá trên 4.4 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.4 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 44 sao%' LIMIT 10;,medium,0,0,True,298.7532615661621,True
169,Sản phẩm có đánh giá trên 3.5 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.5 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 35 sao%' LIMIT 10;,medium,0,0,True,299.4494438171387,True
170,Sản phẩm có đánh giá trên 3.6 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.6 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 36 sao%' LIMIT 10;,medium,0,0,True,303.6355972290039,True
171,Sản phẩm có đánh giá trên 3.7 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.7 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 37 sao%' LIMIT 10;,medium,0,0,True,311.79261207580566,True
172,Sản phẩm có đánh giá trên 3.8 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.8 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 38 sao%' LIMIT 10;,medium,0,0,True,316.5442943572998,True
173,Sản phẩm có đánh giá trên 3.9 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.9 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 39 sao%' LIMIT 10;,medium,0,0,True,308.1858158111572,True
174,Sản phẩm có đánh giá trên 4.0 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.0 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 40 sao%' LIMIT 10;,medium,0,0,True,311.68460845947266,True
175,Sản phẩm có đánh giá trên 4.1 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.1 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 41 sao%' LIMIT 10;,medium,0,0,True,304.0432929992676,True
176,Sản phẩm có đánh giá trên 4.2 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.2 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 42 sao%' LIMIT 10;,medium,0,0,True,304.57186698913574,True
177,Sản phẩm có đánh giá trên 4.3 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.3 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 43 sao%' LIMIT 10;,medium,0,0,True,297.72162437438965,True
178,Sản phẩm có đánh giá trên 4.4 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.4 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 44 sao%' LIMIT 10;,medium,0,0,True,307.3141574859619,True
179,Sản phẩm có đánh giá trên 3.5 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.5 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 35 sao%' LIMIT 10;,medium,0,0,True,295.29643058776855,True
180,Sản phẩm có đánh giá trên 3.6 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.6 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 36 sao%' LIMIT 10;,medium,0,0,True,303.5457134246826,True
181,Sản phẩm có đánh giá trên 3.7 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.7 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 37 sao%' LIMIT 10;,medium,0,0,True,303.9886951446533,True
182,Sản phẩm có đánh giá trên 3.8 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.8 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 38 sao%' LIMIT 10;,medium,0,0,True,304.9273490905762,True
183,Sản phẩm có đánh giá trên 3.9 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.9 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 39 sao%' LIMIT 10;,medium,0,0,True,297.93429374694824,True
184,Sản phẩm có đánh giá trên 4.0 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.0 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 40 sao%' LIMIT 10;,medium,0,0,True,298.0954647064209,True
185,Sản phẩm có đánh giá trên 4.1 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.1 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 41 sao%' LIMIT 10;,medium,0,0,True,301.0861873626709,True
186,Sản phẩm có đánh giá trên 4.2 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.2 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 42 sao%' LIMIT 10;,medium,0,0,True,298.60401153564453,True
187,Sản phẩm có đánh giá trên 4.3 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.3 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 43 sao%' LIMIT 10;,medium,0,0,True,298.6271381378174,True
188,Sản phẩm có đánh giá trên 4.4 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.4 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 44 sao%' LIMIT 10;,medium,0,0,True,301.96332931518555,True
189,Sản phẩm có đánh giá trên 3.5 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.5 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 35 sao%' LIMIT 10;,medium,0,0,True,315.69766998291016,True
190,Sản phẩm có đánh giá trên 3.6 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.6 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 36 sao%' LIMIT 10;,medium,0,0,True,303.73144149780273,True
191,Sản phẩm có đánh giá trên 3.7 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.7 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 37 sao%' LIMIT 10;,medium,0,0,True,308.40063095092773,True
192,Sản phẩm có đánh giá trên 3.8 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.8 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 38 sao%' LIMIT 10;,medium,0,0,True,299.73864555358887,True
193,Sản phẩm có đánh giá trên 3.9 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.9 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 39 sao%' LIMIT 10;,medium,0,0,True,298.75922203063965,True
194,Sản phẩm có đánh giá trên 4.0 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.0 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 40 sao%' LIMIT 10;,medium,0,0,True,305.1929473876953,True
195,Sản phẩm có đánh giá trên 4.1 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.1 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 41 sao%' LIMIT 10;,medium,0,0,True,299.50428009033203,True
